Sales_organisation_cd,APPLE_ID,CUST_ID,Legal Name,price_grp_cd,AUTH_DESCRIPTION,Billing_Block_Cd,Order_Block_Cd,Delivery_Block_Cd,Posting_Block_Cd,Sales_Block_Cd,Marked_For_Delete_Ind,Acct_Status_Cd
1200,358874,660352,"""LET'S GO COMPUTER""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,358874,1224305,"""LET'S GO COMPUTER""",,IPOD,,,91,,,N,ACTIVE
1200,358875,660340,"""WAI KEI PHOTOS & AUDIO COMPANY LTD""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,358875,1224427,"""WAI KEI PHOTOS & AUDIO COMPANY LTD""",,IPOD,,,91,,,N,ACTIVE
1200,360201,660822,"""RAIDER TECHNOLOGY (HK) LIMITED""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,360201,1224387,"""RAIDER TECHNOLOGY (HK) LIMITED""",,IPOD,,,91,,,N,ACTIVE
1200,360876,661333,"""SENCO-MASSLINK TECHNOLOGY LTD""",PE,APPLE CPU + IPOD,,ZB,91,,,N,INACTIVE
1200,360876,1224236,"""SENCO-MASSLINK TECHNOLOGY LTD""",,APPLE CPU + IPOD,,,91,,,N,ACTIVE
1200,360880,661240,"""HONG KONG INTERNATIONAL SCHOOL""",PD,,,,,,,N,ACTIVE
1200,360880,1224459,"""HONG KONG INTERNATIONAL SCHOOL""",,,,,,,,N,ACTIVE
1200,361708,661921,"""TOYS LIFUNG (ASIA) LIMITED""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,361708,1223941,"""TOYS LIFUNG (ASIA) LIMITED""",,IPOD,,,91,,,N,ACTIVE
1200,363552,662366,"""PHOS TRADING COMPANY LIMITED""",PH,IPOD,,ZB,91,,,Y,INACTIVE
1200,363552,1223942,"""PHOS TRADING COMPANY LIMITED""",,IPOD,,,91,,,N,ACTIVE
1200,363826,662322,"""SUNION TELECOM (INT'L) LIMITED""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH, WATCH EDITION",,,,,,N,ACTIVE
1200,363826,833131,"""SUNION TELECOM (INT'L) LIMITED""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH, WATCH EDITION",,,,,,N,ACTIVE
1200,365652,662817,"""SUCCESS WORLD (H.K.) LIMITED""",PV,IPOD,,ZB,91,,,Y,INACTIVE
1200,365652,1223943,"""SUCCESS WORLD (H.K.) LIMITED""",,IPOD,,,91,,,N,ACTIVE
1200,365655,662819,"""TEKK88 LIMITED""",PH,APPLE CPU,,ZB,91,,,Y,INACTIVE
1200,365655,1224297,"""TEKK88 LIMITED""",,APPLE CPU,,,91,,,N,ACTIVE
1200,367457,663902,"""TELECOM TITETO 3""",RC,"BEATS PRODUCTS, IPOD",,ZB,91,,,Y,INACTIVE
1200,367457,1224437,"""TELECOM TITETO 3""",,"BEATS PRODUCTS, IPOD",,,91,,,N,ACTIVE
1200,367458,663912,"""2 COMUNICACAO""",RC,"BEATS PRODUCTS, IPOD",,ZB,91,,,Y,INACTIVE
1200,367458,1223901,"""2 COMUNICACAO""",,"BEATS PRODUCTS, IPOD",,,91,,,N,ACTIVE
1200,367459,663914,"""KAM TELECOM""",RC,"BEATS PRODUCTS, IPOD",,ZB,91,,,Y,INACTIVE
1200,367459,1224388,"""KAM TELECOM""",,"BEATS PRODUCTS, IPOD",,,91,,,N,ACTIVE
1200,367461,663911,"""COMPANHIA DE NOVO TELECOMUNICACOES""",RC,"BEATS PRODUCTS, IPOD",,ZB,91,,,Y,INACTIVE
1200,367461,1223900,"""COMPANHIA DE NOVO TELECOMUNICACOES""",,"BEATS PRODUCTS, IPOD",,,91,,,N,ACTIVE
1200,367462,663913,"""KOI SENG TELECOMUNICACOES""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,367462,1224460,"""KOI SENG TELECOMUNICACOES""",,IPOD,,,91,,,N,ACTIVE
1200,367463,663876,"""AGENCIA DE EQUIPAMENTOS DE""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,367463,1224340,"""AGENCIA DE EQUIPAMENTOS DE""",,IPOD,,,91,,,N,ACTIVE
1200,367464,663916,"""TELECOMUNICACOES UNIVERSO""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,367464,1224341,"""TELECOMUNICACOES UNIVERSO""",,IPOD,,,91,,,N,ACTIVE
1200,367465,663917,"""TELECOMUNICACOES NEWCABLE (1)""",RC,"BEATS PRODUCTS, IPOD",,ZB,91,,,Y,INACTIVE
1200,367465,1224411,"""TELECOMUNICACOES NEWCABLE (1)""",,"BEATS PRODUCTS, IPOD",,,91,,,N,ACTIVE
1200,367473,663918,"""PCCW-HKT NETWORK SERVICES LTD.""",,APPLE CPU + IPOD,,,,,,N,ACTIVE
1200,367474,663915,"""PCCW-HKT NETWORK SERVICES LTD.""",,APPLE CPU + IPOD,,,,,,N,ACTIVE
1200,367878,664801,"""WEALTH MAX TECHNOLOGY LIMITED""",RC,"APPLE CPU, IPAD, IPOD",,ZB,91,,,Y,INACTIVE
1200,367878,1224412,"""WEALTH MAX TECHNOLOGY LIMITED""",,"APPLE CPU, IPAD, IPOD",,,91,,,N,ACTIVE
1200,368016,664248,"""DFA MACAU LIMITED""",PH,IPOD,,ZB,91,,,Y,INACTIVE
1200,368016,1223944,"""DFA MACAU LIMITED""",,IPOD,,,91,,,N,ACTIVE
1200,383196,563311,"""HON HAI PRECISION INDUSTRY CO LTD""",,,,,,,,N,ACTIVE
1200,388238,672219,"""FULL RICH INTERNATIONAL (HK)LIMITED""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,388238,1224413,"""FULL RICH INTERNATIONAL (HK)LIMITED""",,IPOD,,,91,,,N,ACTIVE
1200,388612,672223,"""M PHONE LIMITED""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,388612,1224237,"""M PHONE LIMITED""",,IPOD,,,91,,,N,ACTIVE
1200,388613,672305,"""WHYNOT TECHNOLOGY""",RC,"BEATS PRODUCTS, IPAD, IPHONE",,ZB,,,,N,ACTIVE
1200,388613,1224342,"""WHYNOT TECHNOLOGY""",,"BEATS PRODUCTS, IPAD, IPHONE",,,,,,N,ACTIVE
1200,388617,672304,"""BEST STEP INTERNATIONAL LIMITED""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,388617,1224461,"""BEST STEP INTERNATIONAL LIMITED""",,IPOD,,,91,,,N,ACTIVE
1200,388618,672303,"""ERA TRADE INTERNATIONAL LIMITED""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,388618,1224238,"""ERA TRADE INTERNATIONAL LIMITED""",,IPOD,,,91,,,N,ACTIVE
1200,388622,672240,"""BEST RICH INTERNATIONAL""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,388622,1224298,"""BEST RICH INTERNATIONAL""",,IPOD,,,91,,,N,ACTIVE
1200,388632,672306,"""PHONE PEOPLE""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,388632,1224343,"""PHONE PEOPLE""",,IPOD,,,91,,,N,ACTIVE
1200,388634,672308,"""CHIU KEE ELECTRONIC CO""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,388634,1224299,"""CHIU KEE ELECTRONIC CO""",,IPOD,,,91,,,N,ACTIVE
1200,388694,672309,"""CHIU KEE ELECTRONIC CO. LIMITED""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,388694,1224414,"""CHIU KEE ELECTRONIC CO. LIMITED""",,IPOD,,,91,,,N,ACTIVE
1200,389342,672641,"""CARITAS INFORMATION TECHNOLOGY""",RC,APPLE CPU,,ZB,91,,,Y,INACTIVE
1200,389342,1224462,"""CARITAS INFORMATION TECHNOLOGY""",,APPLE CPU,,,91,,,N,ACTIVE
1200,403645,674558,"""DIGITAL CONCEPT TECHNOLOGY LIMITED""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,403645,1224463,"""DIGITAL CONCEPT TECHNOLOGY LIMITED""",,IPOD,,,91,,,N,ACTIVE
1200,403690,674931,"""SANDA TECHNOLOGIES CO LIMITED""",RC,"BEATS PRODUCTS, IPOD",,ZB,91,,,Y,INACTIVE
1200,403690,1223945,"""SANDA TECHNOLOGIES CO LIMITED""",,"BEATS PRODUCTS, IPOD",,,91,,,N,ACTIVE
1200,403692,674932,"""ARTEX DIGITAL EQUIPMENT CO.""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,403692,1224239,"""ARTEX DIGITAL EQUIPMENT CO.""",,IPOD,,,91,,,N,ACTIVE
1200,405689,677179,"""SMARTONE MOBILE COMMUNICATIONS""",PP,"IPHONE, WATCH",,,,,,N,ACTIVE
1200,405689,777572,"""SMARTONE MOBILE COMMUNICATIONS""",PP,"IPHONE, WATCH",,ZB,,,,N,INACTIVE
1200,405689,777584,"""SMARTONE MOBILE COMMUNICATIONS""",PP,"IPHONE, WATCH",,,,,,N,ACTIVE
1200,405787,677188,"""HONG KONG TELECOMMUNICATIONS (HKT)""",RC,APPLE CPU + IPOD,,ZB,91,,,Y,INACTIVE
1200,405787,1223902,"""HONG KONG TELECOMMUNICATIONS (HKT)""",,APPLE CPU + IPOD,,,91,,,N,ACTIVE
1200,405791,677181,"""SMARTONE MOBILE COMMUNICATIONS""",,"IPHONE, WATCH, WATCH SPORT",,,,,,N,ACTIVE
1200,405867,677265,"""THE BANK OF EAST ASIA, LIMITED""",DC,,,ZB,91,,,Y,INACTIVE
1200,405867,1224389,"""THE BANK OF EAST ASIA, LIMITED""",,,,,91,,,N,ACTIVE
1200,408180,677954,"""AEON STORES (HONG KONG) CO.,LIMITED""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,408180,1224263,"""AEON STORES (HONG KONG) CO.,LIMITED""",,IPOD,,,91,,,N,ACTIVE
1200,416993,683286,"""JOY TELECOM""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,416993,1224264,"""JOY TELECOM""",,IPOD,,,91,,,N,ACTIVE
1200,416995,683287,"""TELECOM SUN HO LIMITED""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,416995,1223946,"""TELECOM SUN HO LIMITED""",,IPOD,,,91,,,N,ACTIVE
1200,422837,683425,"""KEEN VIEW LIMITED""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,422837,1224276,"""KEEN VIEW LIMITED""",,IPOD,,,91,,,N,ACTIVE
1200,422966,683516,"""BEST HONEST INVESTMENT LIMITED""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,422966,1223903,"""BEST HONEST INVESTMENT LIMITED""",,IPOD,,,91,,,N,ACTIVE
1200,422967,683571,"""HONG KONG CABLE TELEVISION LIMITED""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,422967,1224464,"""HONG KONG CABLE TELEVISION LIMITED""",,IPOD,,,91,,,N,ACTIVE
1200,422972,683572,"""TODAY'S COMMUNICATION EQUIPMENT""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,422972,1223947,"""TODAY'S COMMUNICATION EQUIPMENT""",,IPOD,,,91,,,N,ACTIVE
1200,423096,683623,"""EXCEL TECHNOLOGY COMPANY LIMITED""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1200,423096,804611,"""EXCEL TECHNOLOGY COMPANY LIMITED""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1200,423096,1070969,"""EXCEL TECHNOLOGY COMPANY LIMITED""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1200,423096,1070970,"""EXCEL TECHNOLOGY COMPANY LIMITED""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1200,426913,685627,"""STUDIO A TECHNOLOGY LIMITED""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH, WATCH EDITION",,,,,,N,ACTIVE
1200,426913,812943,"""STUDIO A TECHNOLOGY LIMITED""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH, WATCH EDITION",,,,,,N,ACTIVE
1200,431902,686616,"""WEALTH JADE LIMITED""",RC,"BEATS PRODUCTS, IPOD",,ZB,91,,,Y,INACTIVE
1200,431902,1224390,"""WEALTH JADE LIMITED""",,"BEATS PRODUCTS, IPOD",,,91,,,N,ACTIVE
1200,431903,688111,"""SILVER WEALTH DEVELOPMENT LIMITED""",RC,IPOD,,ZB,91,,,Y,INACTIVE
1200,431903,1224465,"""SILVER WEALTH DEVELOPMENT LIMITED""",,IPOD,,,91,,,N,ACTIVE
1200,432938,691994,"""SUCCESS WORLD RETAIL CHAIN LIMITED""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH, WATCH EDITION",,ZB,91,,,N,INACTIVE
1200,432938,1007079,"""SUCCESS WORLD RETAIL CHAIN LIMITED""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH, WATCH EDITION",,ZB,91,,,N,INACTIVE
1200,433024,692081,"""CENTRALFIELD COMPUTER LIMITED""",RC,"APPLE CPU, IPAD, IPOD",,ZB,91,,,Y,INACTIVE
1200,433024,1224391,"""CENTRALFIELD COMPUTER LIMITED""",,"APPLE CPU, IPAD, IPOD",,,91,,,N,ACTIVE
1200,434462,692090,"""HELIX SYSTEM (HK) LIMITED""",RC,APPLE CPU + IPOD,,ZB,91,,,Y,INACTIVE
1200,434462,1224265,"""HELIX SYSTEM (HK) LIMITED""",,APPLE CPU + IPOD,,,91,,,N,ACTIVE
1200,438207,455397,"""CSL MOBILE LIMITED""",PP,"APPLE CPU, APPLETV, IPAD, IPHONE, WATCH",,ZB,,,,N,ACTIVE
1200,438207,466014,"""CSL MOBILE LIMITED""",PP,"APPLE CPU, APPLETV, IPAD, IPHONE, WATCH",,,,,,N,ACTIVE
1200,438207,694053,"""CSL MOBILE LIMITED""",PP,"APPLE CPU, APPLETV, IPAD, IPHONE, WATCH",,,,,,N,ACTIVE
1200,438208,694050,"""CSL MOBILE LIMITED""",,"IPAD, IPHONE, WATCH, WATCH SPORT",,,,,,N,ACTIVE
1200,439636,695998,"""ROC-HK-K-12""",P9,,,ZB,,,,N,INACTIVE
1200,439636,1224352,"""ROC-HK-K-12""",,,,,,,,N,ACTIVE
1200,439641,695994,"""ROC-HK-HI-ED""",RC,,,ZB,,,,N,INACTIVE
1200,439641,1224277,"""ROC-HK-HI-ED""",,,,,,,,N,ACTIVE
1200,439642,695995,"""ROC-HK-OTHR""",PP,,,ZB,,,,N,INACTIVE
1200,439642,1224278,"""ROC-HK-OTHR""",,,,,,,,N,ACTIVE
1200,439643,695989,"""ROC-HK-PROR""",RC,,,ZB,,,,N,INACTIVE
1200,439643,1224351,"""ROC-HK-PROR""",,,,,,,,N,ACTIVE
1200,439644,695996,"""ROC-HK-CONR""",RC,,,ZB,,,,N,INACTIVE
1200,439644,1224480,"""ROC-HK-CONR""",,,,,,,,N,ACTIVE
1200,440421,696000,"""CSL LIMITED""",,"IPAD, IPHONE, WATCH, WATCH SPORT",,,,,,N,ACTIVE
1200,441615,697156,"""3HANDSET WARRANTY & MAINTENANCE""",,"IPAD, IPHONE, WATCH, WATCH SPORT",,,,,,N,ACTIVE
1200,443372,697703,"""CSL LIMITED (REPAIR CENTRE)""",,"IPAD, IPHONE, WATCH, WATCH SPORT",,,,,,N,ACTIVE
1200,443462,697960,"""AUTOMATED SYSTEMS (HK) LTD""",P9,"APPLE CPU, HOMEPOD, IPAD",,ZB,,,,N,ACTIVE
1200,443462,1224266,"""AUTOMATED SYSTEMS (H.K.) LIMITED""",,"APPLE CPU, HOMEPOD, IPAD",,,,,,N,ACTIVE
1200,447939,698982,"""ROC-HK-BZRS""",S1,,,ZB,,,,N,INACTIVE
1200,454549,702786,"""COMPANHIA DE TELECOMUNICACOES""",PP,"IPAD, IPHONE, WATCH",,,,,,N,ACTIVE
1200,454549,1116038,"""COMPANHIA DE TELECOMUNICACOES""",PP,"IPAD, IPHONE, WATCH",,,,,,N,ACTIVE
1200,454677,702787,"""COMPANHIA DE TELECOMUNICACOES""",,"IPAD, IPHONE, WATCH, WATCH SPORT",,,,,,N,ACTIVE
1200,458737,704806,"""COMPANHIA DE TELECOMUNICACOES""",OO,"IPAD, IPHONE, WATCH, WATCH SPORT",,,,,,N,ACTIVE
1200,458744,704807,"""COMPANHIA DE TELECOMUNICACOES""",,"IPAD, IPHONE, WATCH, WATCH SPORT",,,,,,N,ACTIVE
1200,475781,708062,"""SMARTONE-COMUNICACOES MOVEIS, S.A.""",PP,,,ZB,,,,N,ACTIVE
1200,475781,1223904,"""SMARTONE-COMUNICACOES MOVEIS, S.A.""",,,,,,,,N,ACTIVE
1200,493423,710059,"""MACAO NEW HORIZON DIGITAL""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH, WATCH EDITION",,,,,,N,ACTIVE
1200,493423,887723,"""MACAO NEW HORIZON DIGITAL""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH, WATCH EDITION",,,,,,N,ACTIVE
1200,493423,1057722,"""MACAO NEW HORIZON DIGITAL""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH, WATCH EDITION",,,,,,N,ACTIVE
1200,495180,710290,"""HONGKONG SUNING APPLIANCE""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1200,495180,1000523,"""HONGKONG SUNING APPLIANCE""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1200,495180,1063947,"""HONGKONG SUNING APPLIANCE""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1200,537610,714997,"""HUTCH HK CENTER""",,"IPAD, IPHONE, WATCH, WATCH SPORT",,,,,,N,ACTIVE
1200,542609,717532,"""SINOCITY @ CSW WAREHOUSE""",,APPLE CPU + IPOD + IPHONE + IPAD,,ZB,,,,Y,INACTIVE
1200,555412,723281,"""EASTECH SYSTEMS LIMITED""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1200,555412,1224415,"""EASTECH SYSTEMS LIMITED""",,"APPLE CPU, APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1200,557636,726574,"""GOOGLE (HONG KONG) LIMITED""",YC,,,,,,,N,ACTIVE
1200,557636,1224261,"""GOOGLE (HONG KONG) LIMITED""",,,,,91,,,N,ACTIVE
1200,561781,728667,"""EXPERT SYSTEMS LIMITED""",RC,,,ZB,91,,,Y,INACTIVE
1200,561781,1224344,"""EXPERT SYSTEMS LIMITED""",,,,,91,,,N,ACTIVE
1200,561787,728657,"""RICOH HONG KONG LIMITED""",RC,"APPLE CPU, IPAD",,ZB,91,,,Y,INACTIVE
1200,561787,1224262,"""RICOH HONG KONG LIMITED""",,"APPLE CPU, IPAD",,,91,,,N,ACTIVE
1200,562187,731778,"""STANDARD & POOR'S INTERNATIONAL,""",DC,,,ZB,91,,,Y,INACTIVE
1200,562187,1224392,"""STANDARD & POOR'S INTERNATIONAL,""",,,,,91,,,N,ACTIVE
1200,562201,731782,"""MCGRAW-HILL INTERNATIONAL""",DC,,,ZB,91,,,Y,INACTIVE
1200,562201,1223948,"""MCGRAW-HILL INTERNATIONAL""",,,,,91,,,N,ACTIVE
1200,571660,734159,"""SINO DYNAMIC SOLUTIONS LIMITED""",RC,"APPLE CPU, IPAD, IPHONE",,ZB,91,,,Y,INACTIVE
1200,571660,1224345,"""SINO DYNAMIC SOLUTIONS LIMITED""",,"APPLE CPU, IPAD, IPHONE",,,91,,,N,ACTIVE
1200,572862,733536,"""CHINA VIRTUAL TELECOM (HONG KONG)""",RC,"APPLE CPU, BEATS PRODUCTS, IPAD, IPHONE, WATCH, WATCH SPORT",,ZB,91,,,Y,INACTIVE
1200,572862,1224416,"""CHINA VIRTUAL TELECOM (HONG KONG)""",,"APPLE CPU, BEATS PRODUCTS, IPAD, IPHONE, WATCH, WATCH SPORT",,,91,,,N,ACTIVE
1200,574673,734299,"""MICROWARE LIMITED""",RC,"APPLE CPU, IPAD, IPHONE",,ZB,91,,,Y,INACTIVE
1200,574673,1224346,"""MICROWARE LIMITED""",,"APPLE CPU, IPAD, IPHONE",,,91,,,N,ACTIVE
1200,574678,734500,"""GREEN TOMATO LIMITED""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1200,574678,1224417,"""GREEN TOMATO LIMITED""",,"APPLE CPU, APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1200,580169,735605,"""APPTASK LIMITED""",RC,"APPLE CPU, IPAD, IPHONE",,ZB,91,,,Y,INACTIVE
1200,580169,1224418,"""APPTASK LIMITED""",,"APPLE CPU, IPAD, IPHONE",,,91,,,N,ACTIVE
1200,588475,739277,"""ABC COMPUTER LIMITED""",RC,"APPLE CPU, IPAD",,ZB,91,,,Y,INACTIVE
1200,588475,1224267,"""ABC COMPUTER LIMITED""",,"APPLE CPU, IPAD",,,91,,,N,ACTIVE
1200,588979,737601,"""HONG KONG BROADBAND NETWORK LIMITED""",RC,"APPLE CPU, IPAD, IPOD",,ZB,91,,,N,INACTIVE
1200,588979,1224428,"""HONG KONG BROADBAND NETWORK LIMITED""",,"APPLE CPU, IPAD, IPOD",,,91,,,N,ACTIVE
1200,602976,740346,"""SPREAD ZONE LIMITED""",RC,,,ZB,,,,N,INACTIVE
1200,602976,884312,"""SPREAD ZONE LIMITED""",RC,,,ZB,,,,N,INACTIVE
1200,602976,1034071,"""SINO SKILL DEVELOPMENT""",RC,,,ZB,91,,,N,INACTIVE
1200,602976,1034747,"""SINO SKILL DEVELOPMENT""",RC,,,ZB,91,,,N,INACTIVE
1200,609093,742647,"""FAST RICH TECHNOLOGY LIMITED""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH, WATCH NIKE, WATCH SPORT",,ZB,91,,,Y,INACTIVE
1200,609093,1224419,"""FAST RICH TECHNOLOGY LIMITED""",,"APPLE CPU, APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH, WATCH NIKE, WATCH SPORT",,,91,,,N,ACTIVE
1200,609094,455674,"""KCF A STORE LIMITED""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1200,609094,742394,"""KCF A STORE LIMITED""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1200,609095,742382,"""LANE CRAWFORD (HONG KONG) LIMITED""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1200,609095,878928,"""LANE CRAWFORD (HONG KONG) LIMITED""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1200,621509,746908,"""ELCHK LUTHERAN ACADEMY""",PD,,,,,,,N,ACTIVE
1200,621509,1224466,"""ELCHK LUTHERAN ACADEMY""",,,,,,,,N,ACTIVE
1200,621547,746880,"""SHA TIN METHODIST COLLEGE""",PD,,,,,,,N,ACTIVE
1200,621547,1224240,"""SHA TIN METHODIST COLLEGE""",,,,,,,,N,ACTIVE
1200,621549,749715,"""DIRECCAO DOS SERVICOS DE EDUCACAO""",PD,,,,,,,N,ACTIVE
1200,621549,1224242,"""DIRECCAO DOS SERVICOS DE EDUCACAO""",,,,,,,,N,ACTIVE
1200,621551,748829,"""CHU HAI COLLEGE OF HIGHER EDUCATION""",PD,,,,,,,N,ACTIVE
1200,621551,1224394,"""CHU HAI COLLEGE OF HIGHER EDUCATION""",,,,,,,,N,ACTIVE
1200,624123,747011,"""CARITAS LOK KAN SCHOOL""",PD,,,,,,,N,ACTIVE
1200,624123,1224347,"""CARITAS LOK KAN SCHOOL""",,,,,,,,N,ACTIVE
1200,624333,748534,"""CARITAS LOK JUN SCHOOL""",PD,,,,,,,N,ACTIVE
1200,624333,1224393,"""CARITAS LOK JUN SCHOOL""",,,,,,,,N,ACTIVE
1200,624334,748522,"""SEMPLE MEMORIAL SECONDARY SCHOOL""",PD,,,,,,,N,ACTIVE
1200,624334,1224348,"""SEMPLE MEMORIAL SECONDARY SCHOOL""",,,,,,,,N,ACTIVE
1200,624335,748834,"""THE HONG KONG UNIVERSITY OF SCIENCE""",PD,,,,,,,N,ACTIVE
1200,624335,1224241,"""THE HONG KONG UNIVERSITY OF SCIENCE""",,,,,,,,N,ACTIVE
1200,628227,749087,"""HKMA DAVID LI KWOK PO COLLEGE""",PD,,,,,,,N,ACTIVE
1200,628227,1224467,"""HKMA DAVID LI KWOK PO COLLEGE""",,,,,,,,N,ACTIVE
1200,629341,774294,"""INTERNATIONAL COLLEGE HONG KONG""",PD,,,,,,,N,ACTIVE
1200,629341,1224468,"""INTERNATIONAL COLLEGE HONG KONG""",,,,,,,,N,ACTIVE
1200,649771,776762,"""ROYAL ELECTRONICS SQUARE""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1200,649771,1109964,"""ROYAL ELECTRONICS SQUARE""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1200,650751,777856,"""ST. PAUL'S CONVENT SCHOOL""",PD,,,,,,,N,ACTIVE
1200,650751,1224243,"""ST. PAUL'S CONVENT SCHOOL""",,,,,,,,N,ACTIVE
1200,654499,785252,"""TBWA HONG KONG LIMITED""",YC,,,,,,,N,ACTIVE
1200,654499,1224268,"""TBWA HONG KONG LIMITED""",,,,,91,,,N,ACTIVE
1200,655120,779635,"""THE INDEPENDENT SCHOOLS FOUNDATION""",PD,,,,,,,N,ACTIVE
1200,655120,1224395,"""THE INDEPENDENT SCHOOLS FOUNDATION""",,,,,,,,N,ACTIVE
1200,659939,785350,"""CONCORDIA INTERNATIONAL SCHOOL""",PD,,,,,,,N,ACTIVE
1200,659939,1224469,"""CONCORDIA INTERNATIONAL SCHOOL""",,,,,,,,N,ACTIVE
1200,666305,789255,"""CANADIAN INTERNATIONAL SCHOOL OF""",PD,,,,,,,N,ACTIVE
1200,666305,1223949,"""CANADIAN INTERNATIONAL SCHOOL OF""",,,,,,,,N,ACTIVE
1200,666306,785696,"""THE SINGAPORE INTERNATIONAL SCHOOL""",PD,,,,,,,N,ACTIVE
1200,666306,1223905,"""THE SINGAPORE INTERNATIONAL SCHOOL""",,,,,,,,N,ACTIVE
1200,670431,787212,"""YAHOO! HONG KONG LIMITED""",YC,,,,,,,N,ACTIVE
1200,670431,1224306,"""YAHOO! HONG KONG LIMITED""",,,,,91,,,N,ACTIVE
